,DateTime,temperature,power,energy,aX,aY,aZ,gX,gY,gZ
198,2021-05-12 14:41:04.018961,0.0,170.58,1072.0,0.0,0.0,1.2,0.8,0.1,0.0
199,2021-05-12 14:41:07.009043,0.0,182.55,1072.0,0.1,0.0,1.2,-0.6,0.3,0.3
200,2021-05-12 14:41:09.018412,0.0,173.63,1072.0,0.1,0.0,1.1,0.3,0.3,0.1
201,2021-05-12 14:41:13.023644,0.0,5.98,1072.0,0.1,0.0,1.2,-0.7,-0.4,0.1
202,2021-05-12 14:41:15.022383,0.0,4.33,1072.0,0.1,0.0,1.1,0.2,-0.1,0.2
203,2021-05-12 14:41:19.013518,0.0,22.13,1072.0,0.1,0.0,1.2,0.3,-0.2,0.3
204,2021-05-12 14:41:21.021961,0.0,175.21,1072.0,0.1,0.0,1.1,-0.4,0.5,-0.1
205,2021-05-12 14:41:28.117547,0.0,134.03,1072.0,0.1,0.0,1.2,0.6,-0.4,-0.3
206,2021-05-12 14:41:30.015587,0.0,5.11,1072.0,0.1,0.0,1.1,-0.2,0.1,0.1
207,2021-05-12 14:41:36.059447,0.0,79.41,1072.0,0.1,0.0,1.2,0.9,-0.2,0.2
208,2021-05-12 14:41:37.167838,0.0,183.13,1072.0,0.1,0.0,1.1,-0.7,-0.3,-0.2
209,2021-05-12 14:41:42.020985,0.0,167.16,1072.0,0.1,0.0,1.2,-1.5,-0.6,0.2
210,2021-05-12 14:41:45.020270,0.0,116.78,1072.0,0.1,0.0,1.2,-1.0,0.5,-0.1
211,2021-05-12 14:41:46.011853,0.0,4.85,1072.0,0.1,0.0,1.1,0.1,0.1,-0.1
212,2021-05-12 14:41:52.017951,0.0,88.6,1072.0,0.1,0.0,1.1,-0.7,-0.2,-0.2
213,2021-05-12 14:41:54.027433,0.0,177.24,1072.0,0.1,0.0,1.2,0.5,0.5,0.2
214,2021-05-12 14:42:00.024557,0.0,163.66,1072.0,0.1,0.0,1.1,3.2,0.6,0.2
215,2021-05-12 14:42:01.041939,0.0,73.04,1164.0,0.1,0.0,1.1,0.3,-0.1,-0.1
216,2021-05-12 14:42:03.008763,0.0,4.61,1164.0,0.1,0.0,1.1,0.3,0.2,0.2
217,2021-05-12 14:42:09.017510,0.0,168.12,1164.0,0.1,0.0,1.1,-0.8,-0.4,-0.3
218,2021-05-12 14:42:10.044319,0.0,179.43,1164.0,0.1,0.0,1.1,-0.6,-0.4,-0.1
219,2021-05-12 14:42:18.048085,0.0,21.58,1164.0,0.1,0.0,1.2,0.4,-0.4,-0.2
220,2021-05-12 14:42:19.025524,0.0,4.31,1164.0,0.1,0.0,1.1,0.0,-0.2,0.1
221,2021-05-12 14:42:24.039957,0.0,5.51,1164.0,0.1,0.0,1.1,0.2,-0.2,0.1
222,2021-05-12 14:42:25.007390,0.0,181.67,1164.0,0.1,0.0,1.1,-0.4,0.6,-0.2
223,2021-05-12 14:42:27.017836,0.0,172.59,1164.0,0.1,0.0,1.1,-0.9,0.5,-0.1
224,2021-05-12 14:42:33.021817,0.0,11.55,1164.0,0.1,0.0,1.2,-1.1,-0.3,-0.2
225,2021-05-12 14:42:34.016812,0.0,8.29,1164.0,0.1,0.0,1.1,0.1,0.1,0.0
226,2021-05-12 14:42:36.010405,0.0,2271.7,1164.0,0.1,0.0,1.1,-1.3,0.1,-0.1
227,2021-05-12 14:42:51.014320,0.0,2161.02,1164.0,0.1,0.0,1.2,-0.8,-0.4,-0.2
228,2021-05-12 14:42:52.022817,0.0,2280.46,1164.0,0.1,0.0,1.1,0.1,0.1,0.1
229,2021-05-12 14:43:01.027719,0.0,2155.77,1164.0,0.1,0.0,1.2,1.9,-0.5,-0.2
230,2021-05-12 14:43:09.012147,0.0,2304.16,2021.0,0.1,0.0,1.1,0.3,0.3,0.2
231,2021-05-12 14:43:18.020041,0.0,2150.55,2021.0,0.1,0.0,1.2,1.3,0.6,0.3
232,2021-05-12 14:43:25.051106,0.0,2298.19,2021.0,0.1,0.0,1.1,0.3,0.4,0.2
233,2021-05-12 14:43:34.017536,0.0,2150.55,2021.0,0.1,0.0,1.2,-2.8,-0.3,0.2
234,2021-05-12 14:43:42.024279,0.0,2325.29,2021.0,0.1,0.0,1.1,-0.6,-0.4,-0.2
235,2021-05-12 14:43:49.055674,0.0,2198.51,2021.0,0.1,0.0,1.2,1.7,-0.6,-0.2
236,2021-05-12 14:43:58.019561,0.0,2331.41,2021.0,0.1,0.0,1.2,-0.6,-0.4,0.1
237,2021-05-12 14:44:06.019228,0.0,2174.26,4246.0,0.1,0.0,1.2,10.7,0.7,-0.2
238,2021-05-12 14:44:15.030469,0.0,2337.55,4246.0,0.1,0.0,1.2,0.6,0.5,0.2
239,2021-05-12 14:44:22.027814,0.0,2155.77,4246.0,0.1,0.0,1.2,0.8,-0.4,-0.2
240,2021-05-12 14:44:31.029620,0.0,2337.55,4246.0,0.1,0.0,1.1,-0.6,0.2,0.1
241,2021-05-12 14:44:39.011268,0.0,2158.39,4246.0,0.1,0.0,1.2,-0.8,-0.4,0.2
242,2021-05-12 14:44:48.023975,0.0,2340.63,4246.0,0.1,0.0,1.2,0.7,-0.2,0.2
243,2021-05-12 14:44:55.014385,0.0,2155.77,4246.0,0.1,0.0,1.2,-1.1,-0.6,0.1
244,2021-05-12 14:45:04.014745,0.0,2328.35,4246.0,0.1,0.0,1.1,-0.8,0.2,-0.2
245,2021-05-12 14:45:12.027522,0.0,2150.55,6487.0,0.1,0.0,1.2,0.8,0.4,0.2
246,2021-05-12 14:45:21.013373,0.0,2310.16,6487.0,0.1,0.0,1.2,0.6,-0.6,0.2
247,2021-05-12 14:45:28.137548,0.0,2145.34,6487.0,0.1,0.0,1.2,1.3,0.6,0.2
